fecha,estacion,comuna,zona_geografica,tipo_estacion,mp2_5_mean,mp2_5_max,mp10_mean,mp10_max,o3_mean,o3_max,temperatura_mean,humedad_mean,presion_mean,viento_mean,direccion_viento,radiacion_mean,isoterma_0_mean,precipitacion_sum,precipitacion_max,prop_inversion,dia_semana,es_finde,es_festivo,periodo_gec,tipo_dia,estacion_anio,temporada_critica,nivel_socioeconomico,calidad_aire_mp25,calidad_aire_mp10,nivel_contaminacion,estaciones_en_episodio,critico_mp25_dia,critico_mp10_dia,mala_calidad_mp25
2023-07-07,Quilicura,Quilicura,Norte,Urbana de tráfico,48.2,74.0,93.78,146.0,25.18,44.6,5.9,68.83,1008.95,3.64,222.03,192.29,2021.62,11.4,6.8,0.71,4,0,0,1,Laboral,Invierno,Invierno,Q4 (medio-alto),Bueno,Bueno,Medio,2,0,0,1
2023-07-07,Talagante,Talagante,Poniente,Suburbana,41.63,65.3,77.67,112.9,24.79,43.4,5.76,68.02,1009.24,3.71,227.22,198.71,2008.67,4.3,4.3,0.67,4,0,0,1,Laboral,Invierno,Invierno,Q3 (medio),Bueno,Bueno,Medio,2,0,0,0
2023-07-08,Cerrillos,Cerrillos,Poniente,Urbana de tráfico,33.61,66.1,68.82,125.2,26.74,44.2,6.35,65.51,1008.35,3.61,227.38,191.0,1998.62,0.0,0.0,0.46,5,1,0,1,Fin de semana,Invierno,Invierno,Q2 (medio-bajo),Bueno,Bueno,Medio,0,0,0,0
2023-07-08,Cerro Navia,Cerro Navia,Poniente,Urbana de fondo,41.27,68.0,79.95,129.8,27.85,54.7,5.87,66.2,1009.03,3.48,211.41,193.92,1922.92,1.2,1.2,0.58,5,1,0,1,Fin de semana,Invierno,Invierno,Q1 (bajo),Bueno,Bueno,Medio,0,0,0,0
2023-07-08,El Bosque,El Bosque,Sur,Urbana de fondo,41.01,65.2,80.58,125.4,23.9,53.8,5.95,67.78,1008.84,3.23,225.53,202.21,1913.5,0.0,0.0,0.5,5,1,0,1,Fin de semana,Invierno,Invierno,Q1 (bajo),Bueno,Bueno,Medio,0,0,0,0
2023-07-08,Independencia,Independencia,Centro,Urbana de tráfico,38.34,59.8,74.14,108.8,26.99,65.1,6.89,66.38,1009.22,3.45,213.36,195.5,2025.08,2.2,2.2,0.75,5,1,0,1,Fin de semana,Invierno,Invierno,Q4 (medio-alto),Bueno,Bueno,Medio,0,0,0,0
2023-07-08,La Florida,La Florida,Sur,Urbana de fondo,34.55,62.4,68.2,117.4,25.0,44.7,6.83,66.97,1008.6,3.37,214.49,204.04,2099.42,3.6,3.6,0.58,5,1,0,1,Fin de semana,Invierno,Invierno,Q4 (medio-alto),Bueno,Bueno,Medio,0,0,0,0
2023-07-08,Las Condes,Las Condes,Oriente,Urbana de fondo,22.83,54.2,46.98,92.8,25.85,46.3,5.98,67.32,1008.97,3.59,233.62,206.91,2010.58,0.0,0.0,0.5,5,1,0,1,Fin de semana,Invierno,Invierno,Q5 (alto),Bueno,Bueno,Bajo,0,0,0,0
2023-07-08,Providencia,Providencia,Oriente,Urbana de tráfico,24.45,49.4,52.45,94.3,25.8,47.1,5.75,68.44,1009.34,3.79,216.76,193.0,1953.75,0.0,0.0,0.62,5,1,0,1,Fin de semana,Invierno,Invierno,Q5 (alto),Bueno,Bueno,Bajo,0,0,0,0
2023-07-08,Pudahuel,Pudahuel,Poniente,Suburbana,38.27,59.0,76.32,101.5,25.92,50.2,6.6,67.36,1008.9,3.6,235.08,203.7,2011.42,0.3,0.3,0.62,5,1,0,1,Fin de semana,Invierno,Invierno,Q2 (medio-bajo),Bueno,Bueno,Medio,0,0,0,0
2023-07-08,Puente Alto,Puente Alto,Sur,Suburbana,34.15,57.5,69.49,107.1,28.28,45.5,5.77,65.12,1009.8,3.87,219.87,197.08,1884.58,0.0,0.0,0.54,5,1,0,1,Fin de semana,Invierno,Invierno,Q3 (medio),Bueno,Bueno,Medio,0,0,0,0
2023-07-08,Quilicura,Quilicura,Norte,Urbana de tráfico,34.66,59.4,71.0,118.2,23.84,36.8,6.63,68.37,1008.23,4.06,232.76,198.88,1972.04,1.3,1.3,0.54,5,1,0,1,Fin de semana,Invierno,Invierno,Q4 (medio-alto),Bueno,Bueno,Medio,0,0,0,0
2023-07-08,Talagante,Talagante,Poniente,Suburbana,27.34,49.6,59.18,107.2,24.66,40.3,5.98,65.87,1008.97,4.07,233.27,189.33,1969.83,1.5,1.5,0.46,5,1,0,1,Fin de semana,Invierno,Invierno,Q3 (medio),Bueno,Bueno,Medio,0,0,0,0
2023-07-09,Cerrillos,Cerrillos,Poniente,Urbana de tráfico,39.6,63.7,75.89,123.7,25.28,52.5,6.45,67.8,1009.8,3.55,218.87,189.96,1890.46,0.0,0.0,0.71,6,1,0,1,Fin de semana,Invierno,Invierno,Q2 (medio-bajo),Bueno,Bueno,Medio,0,0,0,0
2023-07-09,Cerro Navia,Cerro Navia,Poniente,Urbana de fondo,37.58,75.4,72.98,131.0,25.71,53.9,6.44,66.27,1008.9,3.81,231.42,194.17,1980.71,0.0,0.0,0.5,6,1,0,1,Fin de semana,Invierno,Invierno,Q1 (bajo),Bueno,Bueno,Medio,0,0,0,0
2023-07-09,El Bosque,El Bosque,Sur,Urbana de fondo,37.67,62.2,74.85,111.2,26.63,58.9,6.44,67.1,1008.67,4.18,221.98,198.29,2065.79,0.0,0.0,0.54,6,1,0,1,Fin de semana,Invierno,Invierno,Q1 (bajo),Bueno,Bueno,Medio,0,0,0,0
2023-07-09,Independencia,Independencia,Centro,Urbana de tráfico,32.67,64.6,70.3,116.1,25.42,48.4,6.14,67.78,1010.25,3.61,237.32,199.52,1916.92,1.1,1.1,0.54,6,1,0,1,Fin de semana,Invierno,Invierno,Q4 (medio-alto),Bueno,Bueno,Medio,0,0,0,0
2023-07-09,La Florida,La Florida,Sur,Urbana de fondo,33.06,62.1,67.27,121.8,25.06,40.2,6.18,69.99,1008.63,3.94,229.83,196.96,1988.29,0.0,0.0,0.62,6,1,0,1,Fin de semana,Invierno,Invierno,Q4 (medio-alto),Bueno,Bueno,Medio,0,0,0,0
2023-07-09,Las Condes,Las Condes,Oriente,Urbana de fondo,19.3,46.5,45.41,83.4,25.42,39.3,6.49,67.2,1009.28,4.4,229.54,192.25,2008.04,0.0,0.0,0.67,6,1,0,1,Fin de semana,Invierno,Invierno,Q5 (alto),Bueno,Bueno,Bajo,0,0,0,0
2023-07-09,Providencia,Providencia,Oriente,Urbana de tráfico,26.26,51.1,54.86,95.4,24.65,41.3,6.42,71.04,1010.0,3.53,234.1,196.79,1943.33,0.0,0.0,0.62,6,1,0,1,Fin de semana,Invierno,Invierno,Q5 (alto),Bueno,Bueno,Medio,0,0,0,0
2023-07-09,Pudahuel,Pudahuel,Poniente,Suburbana,36.96,59.5,74.38,119.0,25.32,45.5,6.25,69.21,1010.2,3.72,215.88,190.22,1930.29,3.5,3.5,0.58,6,1,0,1,Fin de semana,Invierno,Invierno,Q2 (medio-bajo),Bueno,Bueno,Medio,0,0,0,0
2023-07-09,Puente Alto,Puente Alto,Sur,Suburbana,36.28,64.9,72.89,115.8,24.18,52.8,5.91,67.03,1009.01,4.03,226.7,196.5,1902.5,2.5,1.6,0.67,6,1,0,1,Fin de semana,Invierno,Invierno,Q3 (medio),Bueno,Bueno,Medio,0,0,0,0
2023-07-09,Quilicura,Quilicura,Norte,Urbana de tráfico,35.82,58.8,73.53,110.7,25.03,47.9,6.55,70.14,1009.48,4.11,231.36,195.71,2050.25,4.3,4.3,0.67,6,1,0,1,Fin de semana,Invierno,Invierno,Q4 (medio-alto),Bueno,Bueno,Medio,0,0,0,0
2023-07-09,Talagante,Talagante,Poniente,Suburbana,32.13,58.7,63.92,111.4,26.58,46.3,5.57,70.77,1008.71,3.69,217.79,191.0,1837.42,1.5,0.9,0.54,6,1,0,1,Fin de semana,Invierno,Invierno,Q3 (medio),Bueno,Bueno,Medio,0,0,0,0
2023-07-10,Cerrillos,Cerrillos,Poniente,Urbana de tráfico,43.43,75.4,85.13,146.6,27.11,48.4,6.14,67.67,1008.98,3.83,232.46,203.39,1984.83,0.0,0.0,0.71,0,0,0,1,Laboral,Invierno,Invierno,Q2 (medio-bajo),Bueno,Bueno,Medio,0,0,0,0
2023-07-10,Cerro Navia,Cerro Navia,Poniente,Urbana de fondo,45.96,73.5,89.6,132.5,22.39,39.8,5.86,67.67,1009.72,3.83,228.73,188.71,1913.08,2.8,2.8,0.46,0,0,0,1,Laboral,Invierno,Invierno,Q1 (bajo),Bueno,Bueno,Medio,0,0,0,1
2023-07-10,El Bosque,El Bosque,Sur,Urbana de fondo,45.89,75.5,86.74,140.7,22.48,44.1,6.07,69.55,1008.32,3.54,220.69,195.33,2004.92,0.0,0.0,0.42,0,0,0,1,Laboral,Invierno,Invierno,Q1 (bajo),Bueno,Bueno,Medio,0,0,0,1
2023-07-10,Independencia,Independencia,Centro,Urbana de tráfico,44.17,76.3,84.08,140.9,22.15,39.4,5.55,68.82,1009.36,3.31,229.4,186.13,1943.71,4.3,3.1,0.54,0,0,0,1,Laboral,Invierno,Invierno,Q4 (medio-alto),Bueno,Bueno,Medio,0,0,0,1
2023-07-10,La Florida,La Florida,Sur,Urbana de fondo,36.96,64.4,73.5,120.1,27.45,47.0,5.81,68.57,1008.35,4.1,228.26,201.17,1864.29,0.0,0.0,0.67,0,0,0,1,Laboral,Invierno,Invierno,Q4 (medio-alto),Bueno,Bueno,Medio,0,0,0,0
2023-07-10,Las Condes,Las Condes,Oriente,Urbana de fondo,23.04,48.1,50.78,97.2,26.12,53.1,6.16,69.48,1009.35,3.92,220.07,204.48,1947.83,0.0,0.0,0.54,0,0,0,1,Laboral,Invierno,Invierno,Q5 (alto),Bueno,Bueno,Bajo,0,0,0,0
2023-07-10,Providencia,Providencia,Oriente,Urbana de tráfico,30.27,59.9,59.53,103.7,23.6,46.8,6.29,68.1,1008.98,3.69,211.4,187.12,1910.12,0.0,0.0,0.5,0,0,0,1,Laboral,Invierno,Invierno,Q5 (alto),Bueno,Bueno,Medio,0,0,0,0
2023-07-10,Pudahuel,Pudahuel,Poniente,Suburbana,48.87,76.6,93.49,137.3,26.87,43.8,5.71,66.82,1009.01,3.81,215.82,194.38,1902.33,1.2,1.2,0.75,0,0,0,1,Laboral,Invierno,Invierno,Q2 (medio-bajo),Bueno,Bueno,Medio,0,0,0,1
2023-07-10,Puente Alto,Puente Alto,Sur,Suburbana,40.88,66.3,82.13,127.6,24.28,47.7,6.2,69.37,1009.07,3.72,220.28,193.5,1990.5,0.0,0.0,0.5,0,0,0,1,Laboral,Invierno,Invierno,Q3 (medio),Bueno,Bueno,Medio,0,0,0,0
2023-07-10,Quilicura,Quilicura,Norte,Urbana de tráfico,43.65,70.6,88.3,132.3,22.48,40.5,6.15,70.42,1010.16,3.88,220.16,193.67,1937.17,0.0,0.0,0.67,0,0,0,1,Laboral,Invierno,Invierno,Q4 (medio-alto),Bueno,Bueno,Medio,0,0,0,0
2023-07-10,Talagante,Talagante,Poniente,Suburbana,42.22,75.1,81.21,128.4,23.07,49.8,7.18,68.94,1009.05,3.65,231.92,204.0,1991.75,2.0,1.9,0.75,0,0,0,1,Laboral,Invierno,Invierno,Q3 (medio),Bueno,Bueno,Medio,0,0,0,0
2023-07-11,Cerrillos,Cerrillos,Poniente,Urbana de tráfico,43.96,70.2,84.89,134.6,24.26,52.0,6.19,67.38,1009.11,3.6,229.82,193.21,1877.12,0.0,0.0,0.5,1,0,0,1,Laboral,Invierno,Invierno,Q2 (medio-bajo),Bueno,Bueno,Medio,2,0,0,1
2023-07-11,Cerro Navia,Cerro Navia,Poniente,Urbana de fondo,52.06,77.6,104.52,139.6,26.84,63.0,6.41,66.85,1009.35,3.49,219.91,183.39,1945.88,8.1,6.7,0.58,1,0,0,1,Laboral,Invierno,Invierno,Q1 (bajo),Regular,Bueno,Alto,2,1,0,1
2023-07-11,El Bosque,El Bosque,Sur,Urbana de fondo,51.09,78.5,96.57,153.2,24.74,47.7,6.08,68.99,1007.71,3.58,222.63,190.96,1958.5,0.0,0.0,0.71,1,0,0,1,Laboral,Invierno,Invierno,Q1 (bajo),Regular,Bueno,Alto,2,1,0,1
2023-07-11,Independencia,Independencia,Centro,Urbana de tráfico,41.83,64.4,82.64,124.2,25.41,49.4,6.47,66.26,1009.08,3.52,225.21,202.12,2016.88,0.2,0.2,0.71,1,0,0,1,Laboral,Invierno,Invierno,Q4 (medio-alto),Bueno,Bueno,Medio,2,0,0,0
2023-07-11,La Florida,La Florida,Sur,Urbana de fondo,39.82,64.6,79.17,111.1,26.08,41.0,6.52,68.82,1009.3,3.7,224.69,193.04,2013.12,0.0,0.0,0.54,1,0,0,1,Laboral,Invierno,Invierno,Q4 (medio-alto),Bueno,Bueno,Medio,2,0,0,0
2023-07-11,Las Condes,Las Condes,Oriente,Urbana de fondo,27.13,60.2,57.42,115.4,25.24,49.4,6.13,68.38,1009.88,3.66,230.22,196.04,1948.08,1.5,1.5,0.62,1,0,0,1,Laboral,Invierno,Invierno,Q5 (alto),Bueno,Bueno,Medio,2,0,0,0
2023-07-11,Providencia,Providencia,Oriente,Urbana de tráfico,30.66,70.1,63.34,135.2,23.99,57.9,6.72,67.41,1009.31,3.78,215.85,202.67,1958.58,0.0,0.0,0.67,1,0,0,1,Laboral,Invierno,Invierno,Q5 (alto),Bueno,Bueno,Medio,2,0,0,0
2023-07-11,Pudahuel,Pudahuel,Poniente,Suburbana,40.5,73.0,80.5,133.0,25.59,51.2,6.3,66.49,1008.68,4.6,223.75,204.17,1990.46,0.0,0.0,0.62,1,0,0,1,Laboral,Invierno,Invierno,Q2 (medio-bajo),Bueno,Bueno,Medio,2,0,0,0
2023-07-11,Puente Alto,Puente Alto,Sur,Suburbana,42.99,82.2,83.8,157.3,25.99,52.8,6.01,69.6,1009.38,3.88,219.13,203.12,1952.0,0.0,0.0,0.62,1,0,0,1,Laboral,Invierno,Invierno,Q3 (medio),Bueno,Bueno,Medio,2,0,0,0
2023-07-11,Quilicura,Quilicura,Norte,Urbana de tráfico,42.79,76.7,84.46,144.0,27.83,48.8,5.21,68.6,1008.0,3.71,217.02,181.96,1893.0,0.0,0.0,0.58,1,0,0,1,Laboral,Invierno,Invierno,Q4 (medio-alto),Bueno,Bueno,Medio,2,0,0,0
2023-07-11,Talagante,Talagante,Poniente,Suburbana,39.66,70.1,77.77,133.8,24.07,46.7,5.27,66.85,1007.46,3.35,221.21,193.96,1983.92,1.2,0.8,0.54,1,0,0,1,Laboral,Invierno,Invierno,Q3 (medio),Bueno,Bueno,Medio,2,0,0,0
2023-07-12,Cerrillos,Cerrillos,Poniente,Urbana de tráfico,45.92,75.3,86.2,150.1,24.75,44.3,6.09,69.03,1008.75,3.62,232.18,204.0,1938.12,6.5,6.5,0.62,2,0,0,1,Laboral,Invierno,Invierno,Q2 (medio-bajo),Bueno,Bueno,Medio,0,0,0,1
2023-07-12,Cerro Navia,Cerro Navia,Poniente,Urbana de fondo,48.99,77.1,94.23,139.3,24.55,51.4,6.7,67.28,1008.55,3.53,233.35,193.33,2051.92,0.0,0.0,0.5,2,0,0,1,Laboral,Invierno,Invierno,Q1 (bajo),Bueno,Bueno,Medio,0,0,0,1
2023-07-12,El Bosque,El Bosque,Sur,Urbana de fondo,45.93,81.2,88.91,132.4,24.17,45.7,5.55,68.84,1009.62,3.6,226.57,201.33,2012.25,0.0,0.0,0.46,2,0,0,1,Laboral,Invierno,Invierno,Q1 (bajo),Bueno,Bueno,Medio,0,0,0,1
2023-07-12,Independencia,Independencia,Centro,Urbana de tráfico,37.7,73.3,77.83,133.1,22.22,41.1,6.35,68.5,1008.0,3.95,221.25,197.42,2020.04,3.1,3.1,0.67,2,0,0,1,Laboral,Invierno,Invierno,Q4 (medio-alto),Bueno,Bueno,Medio,0,0,0,0
2023-07-12,La Florida,La Florida,Sur,Urbana de fondo,36.94,78.1,73.16,136.9,22.18,45.3,5.99,66.32,1008.13,4.11,229.17,182.13,1997.42,4.2,4.2,0.58,2,0,0,1,Laboral,Invierno,Invierno,Q4 (medio-alto),Bueno,Bueno,Medio,0,0,0,0
2023-07-12,Las Condes,Las Condes,Oriente,Urbana de fondo,29.22,54.1,60.36,102.9,27.15,50.9,6.25,68.71,1008.87,3.46,218.62,183.96,2007.92,0.0,0.0,0.54,2,0,0,1,Laboral,Invierno,Invierno,Q5 (alto),Bueno,Bueno,Medio,0,0,0,0
2023-07-12,Providencia,Providencia,Oriente,Urbana de tráfico,35.23,54.5,71.35,109.9,24.02,45.8,6.51,65.25,1008.14,3.48,234.97,185.38,2028.54,5.3,5.3,0.62,2,0,0,1,Laboral,Invierno,Invierno,Q5 (alto),Bueno,Bueno,Medio,0,0,0,0
2023-07-12,Pudahuel,Pudahuel,Poniente,Suburbana,47.57,76.4,91.2,143.2,23.14,39.7,5.52,68.87,1008.83,4.07,220.9,198.0,1960.0,5.8,5.8,0.75,2,0,0,1,Laboral,Invierno,Invierno,Q2 (medio-bajo),Bueno,Bueno,Medio,0,0,0,1
2023-07-12,Puente Alto,Puente Alto,Sur,Suburbana,44.11,76.4,84.88,137.2,25.24,55.5,5.94,68.27,1008.83,3.89,224.25,205.35,1849.92,0.0,0.0,0.75,2,0,0,1,Laboral,Invierno,Invierno,Q3 (medio),Bueno,Bueno,Medio,0,0,0,1
2023-07-12,Quilicura,Quilicura,Norte,Urbana de tráfico,44.65,72.0,84.27,129.8,25.72,60.4,6.45,69.89,1009.02,3.66,225.28,204.08,2028.54,0.5,0.4,0.58,2,0,0,1,Laboral,Invierno,Invierno,Q4 (medio-alto),Bueno,Bueno,Medio,0,0,0,1
2023-07-12,Talagante,Talagante,Poniente,Suburbana,39.01,62.6,76.05,126.7,23.4,46.1,6.48,68.96,1008.89,3.95,224.16,180.17,2003.71,0.0,0.0,0.62,2,0,0,1,Laboral,Invierno,Invierno,Q3 (medio),Bueno,Bueno,Medio,0,0,0,0
2023-07-13,Cerrillos,Cerrillos,Poniente,Urbana de tráfico,41.16,72.5,83.7,136.7,23.38,47.7,6.61,65.86,1009.3,4.0,232.09,199.54,2044.33,0.0,0.0,0.62,3,0,0,1,Laboral,Invierno,Invierno,Q2 (medio-bajo),Bueno,Bueno,Medio,0,0,0,0
2023-07-13,Cerro Navia,Cerro Navia,Poniente,Urbana de fondo,44.18,71.2,89.77,137.3,27.59,60.3,6.05,69.09,1009.72,3.95,220.91,194.12,1892.25,0.0,0.0,0.58,3,0,0,1,Laboral,Invierno,Invierno,Q1 (bajo),Bueno,Bueno,Medio,0,0,0,1
2023-07-13,El Bosque,El Bosque,Sur,Urbana de fondo,48.14,78.6,91.51,140.5,25.41,62.5,5.61,66.35,1007.78,4.05,230.78,208.7,1901.42,1.6,1.6,0.79,3,0,0,1,Laboral,Invierno,Invierno,Q1 (bajo),Bueno,Bueno,Medio,0,0,0,1
2023-07-13,Independencia,Independencia,Centro,Urbana de tráfico,36.2,67.2,74.47,130.9,23.75,50.0,6.04,66.92,1008.53,3.92,218.93,196.5,1954.25,4.5,3.3,0.42,3,0,0,1,Laboral,Invierno,Invierno,Q4 (medio-alto),Bueno,Bueno,Medio,0,0,0,0
2023-07-13,La Florida,La Florida,Sur,Urbana de fondo,41.05,71.2,80.05,128.7,24.89,55.8,5.55,68.45,1009.74,3.6,233.8,187.35,1827.38,0.0,0.0,0.62,3,0,0,1,Laboral,Invierno,Invierno,Q4 (medio-alto),Bueno,Bueno,Medio,0,0,0,0
2023-07-13,Las Condes,Las Condes,Oriente,Urbana de fondo,29.21,56.9,60.71,108.0,25.29,55.7,6.15,67.87,1008.47,3.72,224.02,200.67,2056.42,0.0,0.0,0.79,3,0,0,1,Laboral,Invierno,Invierno,Q5 (alto),Bueno,Bueno,Medio,0,0,0,0
2023-07-13,Providencia,Providencia,Oriente,Urbana de tráfico,28.62,62.0,59.71,119.8,24.53,54.1,5.47,68.1,1009.91,3.89,226.42,209.79,1873.46,0.4,0.4,0.67,3,0,0,1,Laboral,Invierno,Invierno,Q5 (alto),Bueno,Bueno,Medio,0,0,0,0
2023-07-13,Pudahuel,Pudahuel,Poniente,Suburbana,44.88,76.7,89.67,146.7,25.62,43.1,6.69,65.54,1009.05,3.92,226.91,194.09,2019.42,0.0,0.0,0.58,3,0,0,1,Laboral,Invierno,Invierno,Q2 (medio-bajo),Bueno,Bueno,Medio,0,0,0,1
2023-07-13,Puente Alto,Puente Alto,Sur,Suburbana,44.27,73.8,86.14,142.1,24.38,41.6,6.05,66.73,1008.88,3.61,223.41,206.71,1921.71,10.6,9.2,0.62,3,0,0,1,Laboral,Invierno,Invierno,Q3 (medio),Bueno,Bueno,Medio,0,0,0,1
2023-07-13,Quilicura,Quilicura,Norte,Urbana de tráfico,45.78,75.7,89.78,148.2,24.42,39.5,5.65,65.98,1009.18,3.69,219.55,193.62,1918.08,0.0,0.0,0.71,3,0,0,1,Laboral,Invierno,Invierno,Q4 (medio-alto),Bueno,Bueno,Medio,0,0,0,1
2023-07-13,Talagante,Talagante,Poniente,Suburbana,38.15,71.2,75.27,120.7,23.57,37.9,5.8,66.36,1007.51,3.88,221.31,191.38,1951.79,5.5,2.8,0.62,3,0,0,1,Laboral,Invierno,Invierno,Q3 (medio),Bueno,Bueno,Medio,0,0,0,0
2023-07-14,Cerrillos,Cerrillos,Poniente,Urbana de tráfico,44.21,87.5,83.87,161.7,23.25,44.4,5.93,69.1,1009.24,3.5,232.13,192.83,1938.75,0.0,0.0,0.58,4,0,0,1,Laboral,Invierno,Invierno,Q2 (medio-bajo),Bueno,Bueno,Medio,0,0,0,1
2023-07-14,Cerro Navia,Cerro Navia,Poniente,Urbana de fondo,49.59,76.0,92.21,133.5,23.88,42.1,5.76,69.7,1008.11,3.36,217.91,171.77,1918.88,1.8,1.8,0.5,4,0,0,1,Laboral,Invierno,Invierno,Q1 (bajo),Bueno,Bueno,Medio,0,0,0,1
2023-07-14,El Bosque,El Bosque,Sur,Urbana de fondo,47.49,82.6,93.47,148.6,24.46,49.3,5.94,63.91,1009.08,3.78,233.23,203.08,1918.83,7.7,6.6,0.67,4,0,0,1,Laboral,Invierno,Invierno,Q1 (bajo),Bueno,Bueno,Medio,0,0,0,1
2023-07-14,Independencia,Independencia,Centro,Urbana de tráfico,43.16,68.0,82.77,126.1,20.39,51.5,5.87,65.42,1009.57,4.01,220.1,198.42,1852.17,0.0,0.0,0.71,4,0,0,1,Laboral,Invierno,Invierno,Q4 (medio-alto),Bueno,Bueno,Medio,0,0,0,0
2023-07-14,La Florida,La Florida,Sur,Urbana de fondo,39.07,63.0,76.65,125.0,25.73,52.7,6.4,66.54,1010.27,3.94,221.16,190.38,1993.38,0.0,0.0,0.54,4,0,0,1,Laboral,Invierno,Invierno,Q4 (medio-alto),Bueno,Bueno,Medio,0,0,0,0
2023-07-14,Las Condes,Las Condes,Oriente,Urbana de fondo,24.32,45.8,52.84,92.0,25.09,39.7,6.08,67.66,1009.47,4.02,228.57,196.29,1952.67,4.0,3.3,0.67,4,0,0,1,Laboral,Invierno,Invierno,Q5 (alto),Bueno,Bueno,Bajo,0,0,0,0
2023-07-14,Providencia,Providencia,Oriente,Urbana de tráfico,29.22,52.9,62.26,102.8,23.1,52.8,6.16,65.26,1007.82,3.78,209.44,195.54,1939.42,0.0,0.0,0.46,4,0,0,1,Laboral,Invierno,Invierno,Q5 (alto),Bueno,Bueno,Medio,0,0,0,0
2023-07-14,Pudahuel,Pudahuel,Poniente,Suburbana,46.17,83.8,88.6,141.0,22.8,45.7,6.41,68.26,1009.37,3.61,211.36,208.46,1977.17,0.0,0.0,0.58,4,0,0,1,Laboral,Invierno,Invierno,Q2 (medio-bajo),Bueno,Bueno,Medio,0,0,0,1
2023-07-14,Puente Alto,Puente Alto,Sur,Suburbana,38.86,62.1,77.94,125.0,26.69,49.5,6.03,70.31,1008.95,4.16,232.01,195.33,2006.38,0.0,0.0,0.54,4,0,0,1,Laboral,Invierno,Invierno,Q3 (medio),Bueno,Bueno,Medio,0,0,0,0
2023-07-14,Quilicura,Quilicura,Norte,Urbana de tráfico,44.8,78.1,85.9,126.4,25.02,53.0,5.63,67.48,1009.93,3.63,235.36,190.61,1910.42,1.0,1.0,0.58,4,0,0,1,Laboral,Invierno,Invierno,Q4 (medio-alto),Bueno,Bueno,Medio,0,0,0,1
2023-07-14,Talagante,Talagante,Poniente,Suburbana,37.9,69.9,73.9,119.0,25.26,49.2,5.78,68.07,1008.62,3.61,224.37,194.5,2010.62,0.0,0.0,0.46,4,0,0,1,Laboral,Invierno,Invierno,Q3 (medio),Bueno,Bueno,Medio,0,0,0,0
2023-07-15,Cerrillos,Cerrillos,Poniente,Urbana de tráfico,34.04,56.4,70.02,107.4,23.62,46.0,6.61,68.63,1009.27,4.0,224.18,199.08,1966.17,5.0,5.0,0.58,5,1,0,1,Fin de semana,Invierno,Invierno,Q2 (medio-bajo),Bueno,Bueno,Medio,0,0,0,0
2023-07-15,Cerro Navia,Cerro Navia,Poniente,Urbana de fondo,40.17,68.6,79.18,133.6,26.8,55.4,5.42,66.65,1009.26,3.56,220.64,203.25,1881.17,0.0,0.0,0.58,5,1,0,1,Fin de semana,Invierno,Invierno,Q1 (bajo),Bueno,Bueno,Medio,0,0,0,0
2023-07-15,El Bosque,El Bosque,Sur,Urbana de fondo,39.25,59.0,76.7,116.7,22.19,50.2,7.0,67.18,1010.45,3.59,213.82,205.17,2062.33,0.0,0.0,0.58,5,1,0,1,Fin de semana,Invierno,Invierno,Q1 (bajo),Bueno,Bueno,Medio,0,0,0,0
2023-07-15,Independencia,Independencia,Centro,Urbana de tráfico,33.58,56.4,68.05,110.2,23.65,43.3,5.2,68.96,1009.06,3.76,225.0,202.33,1893.0,0.6,0.6,0.42,5,1,0,1,Fin de semana,Invierno,Invierno,Q4 (medio-alto),Bueno,Bueno,Medio,0,0,0,0
2023-07-15,La Florida,La Florida,Sur,Urbana de fondo,32.95,58.1,64.66,114.2,24.72,56.6,5.71,68.17,1009.99,3.72,218.87,207.5,1907.96,0.0,0.0,0.54,5,1,0,1,Fin de semana,Invierno,Invierno,Q4 (medio-alto),Bueno,Bueno,Medio,0,0,0,0
2023-07-15,Las Condes,Las Condes,Oriente,Urbana de fondo,19.09,45.5,43.68,89.0,22.42,47.5,6.73,65.7,1008.81,4.09,218.94,203.83,1900.71,0.0,0.0,0.67,5,1,0,1,Fin de semana,Invierno,Invierno,Q5 (alto),Bueno,Bueno,Bajo,0,0,0,0
2023-07-15,Providencia,Providencia,Oriente,Urbana de tráfico,27.69,49.1,57.9,94.6,26.62,41.1,5.88,67.48,1008.17,3.25,225.15,203.17,1923.58,1.2,1.2,0.71,5,1,0,1,Fin de semana,Invierno,Invierno,Q5 (alto),Bueno,Bueno,Medio,0,0,0,0
2023-07-15,Pudahuel,Pudahuel,Poniente,Suburbana,37.1,60.1,71.69,112.6,26.18,46.8,6.29,66.8,1011.03,3.77,220.16,202.17,1998.96,2.0,2.0,0.46,5,1,0,1,Fin de semana,Invierno,Invierno,Q2 (medio-bajo),Bueno,Bueno,Medio,0,0,0,0
2023-07-15,Puente Alto,Puente Alto,Sur,Suburbana,39.26,59.3,76.63,116.2,25.43,53.0,5.91,68.26,1009.23,3.23,225.13,195.58,1909.5,2.7,2.3,0.62,5,1,0,1,Fin de semana,Invierno,Invierno,Q3 (medio),Bueno,Bueno,Medio,0,0,0,0
2023-07-15,Quilicura,Quilicura,Norte,Urbana de tráfico,38.81,68.7,75.93,122.6,26.7,61.8,6.24,67.81,1008.71,3.48,220.32,209.29,1873.08,0.0,0.0,0.75,5,1,0,1,Fin de semana,Invierno,Invierno,Q4 (medio-alto),Bueno,Bueno,Medio,0,0,0,0
